"9381",-7.07096257777326
"9380",1.2738560979461
"9378",-4.50052204648491
"9371",-1.25403344689281
"9367",-5.25590066259993
"9363",-2.29845153542107
"9356",-3.15603610307561
"9355",-2.23712830692762
"9354",-1.44120091005863
"9353",-3.97958280645577
"9352",-4.4648331264909
"9351",-4.28012175138664
"9344",2.05176798100083
"9343",0.267536787388428
"9339",-5.60163339621285
"9336",-0.766279254537582
"9332",-3.8740938108265
"9323",-1.01312087497076
"9321",-3.36815059452112
"9482",-1.13538293408709
"9481",-3.33115776922895
"9472",-1.72287794238961
"9471",-2.022756174053
"9470",-0.460892522007349
"9469",-1.05163047686167
"9455",-0.403106417678838
"9454",-1.93934079938779
"9453",-1.53840387882242
"9451",-4.22053905999501
"9419",0.774677004926431
"9418",-2.59301011258027
"9409",-4.42105902791229
"9402",-1.01921891792343
"9369",-2.75932757572389
"9349",-1.12979487089878
"9476",-2.67603596417825
"9433",-5.48621462261618
"9446",-4.85127288101891
"9443",-4.14271354037285
"9442",-4.02875636674473
"997",0.895570203584718
"996",-1.01691882300159
"1068",-1.39990629001998
"1026",-1.448713663979
"1585",-0.375675939849877
"1435",1.19400103163991
"1169",-4.0953997488652
"1075",-0.042011325753927
"1132",-2.67207656723883
"1064",-1.33935962968625
"1063",0.825461011701792
"1062",0.652072873677344
"1247",-2.15658006626934
"991",1.86424070048971
"1391",1.43959053413997
"1374",1.73917946819252
"1318",3.21777354507794
"1254",-0.681052439705395
"1163",-4.77257664353829
"1153",-4.34875806511223
"1073",1.04094774252619
"1072",-2.19453322762003
"394",-1.52532686688942
"7",-3.3362230026678
"203",0.0852900376448696
"236",-2.35723384335877
"367",-2.96519519543857
"123",-1.65936983277142
"395",-1.73332952247416
"196",-2.1985118171852
"264",-3.13205945454401
"185",-3.33784367737563
"297",-3.83603794464848
"318",-3.98335198524927
"323",-3.2302022846144
"79",-0.101769966482418
"198",-2.05627771591054
"371",0.431486241841129
"280",-1.92700997959934
"12",-1.38129531472715
"347",-4.1878161551433
"268",-2.16275422645742
"288",-1.81436162987403
"377",-2.07262752302825
"252",-3.59380684336065
"296",-1.81053390493456
"341",-1.01449426474588
"156",-4.50480172968635
"397",-1.32250322689701
"263",-1.04374476583265
"48",-6.96785158336624
"45",-0.865615606663569
"210",0.230696625185339
"83",-0.88229670335871
"372",0.148981121349752
"393",-4.64363934519826
"205",-1.62187970937737
"87",-0.114895882011511
"62",0.000478857989536952
"309",-3.07105911868434
"222",-2.59052642761309
"160",-0.700953442327006
"229",-3.22321104949161
"369",-2.44334819922702
"227",3.31405273972059
"230",-1.52692813957556
"217",-3.49661946644883
"194",-1.20717152273153
"391",-1.41182991273659
"340",2.74417660438701
"167",-3.17146398125943
"266",-4.69940278472307
"208",-1.10666636813022
"335",0.549120297718261
"213",-1.74556418004626
"388",-1.95935775075359
"331",-4.37641479969076
"216",0.516855074708543
"277",-2.4707146794357
"85",-2.45527859112463
"310",-0.837106843677358
"389",-2.58597293772181
"387",1.47231700643605
"191",-0.840863784105016
"224",-1.50472532824492
"82",-0.862666052242496
"225",-2.58095740308526
"295",-5.46632066251521
"169",-2.53877579709404
"375",-3.7367443506333
"292",0.527530723505959
"215",-0.804445817767259
"337",-2.23324942768436
"320",-4.7765228314965
"171",-3.82170949337023
"346",4.04316536028827
"151",-1.91480368068279
"137",1.20287485669744
"291",-3.41723160393811
"385",-2.70882175005098
"84",-1.6147797752862
"349",-0.457437936597218
"219",4.15353093526618
"322",-0.664693311156437
"204",-1.91815472689096
"273",-0.911725072894286
"212",-0.0804171507421803
"146",-5.85087052850326
"348",-1.79981790581946
"157",-6.08223208729367
"214",-0.780579728799426
"316",0.914360879738102
"186",-1.23333994979446
"314",0.250223643152397
"293",-2.31501063178496
"183",-3.06275309533231
"287",0.990444014231217
"290",1.45930497846661
"168",3.90909443387599
"343",-1.59253172777654
"153",-3.3544883601335
"339",-3.08504454944119
"60",1.76461794581345
"174",-0.0621152883774201
"88",-1.89941470272015
"359",-2.45791250428029
"298",0.36723155494596
"162",-1.2251898389262
"311",-0.115017390589563
"329",-2.72610762902092
"175",0.295349148822667
"163",0.27829616086666
"77",-1.54332832209085
"302",-2.23790000544824
"231",1.42771975457102
"148",-1.89494584720927
"106",-2.3915599834592
"283",-1.61101031477562
"184",-0.572850101917528
"122",0.953832382904912
"170",0.509078901666652
"396",-6.05654221116954
"275",-2.31131716298818
"244",-1.67303836344772
"116",-0.507935853704147
"364",0.498345816110789
"121",-5.0476122866406
"165",-3.35365375336768
"32",-2.77105374665602
"201",-2.46816854037054
"326",-1.49812011919513
"368",-3.66754122387761
"332",-5.113926610134
"361",-2.50968284472345
"202",-2.54893347007868
"200",-1.25624312632795
"257",0.444659068398739
"80",-2.66808971519073
"9",-2.27932998344474
"187",1.06826465689206
"89",0.00716792881442352
"207",1.30276388733647
"69",-5.26542759630697
"188",-0.803737927601909
"306",-1.40852141694491
"360",-1.60584428788438
"237",3.04559190417852
"327",-3.9357912103487
"261",1.01218824072379
"86",-0.783552352723774
"228",-2.06360898800377
"190",-1.48073522948746
"74",-1.74071493240468
"8",-1.48894354787037
"4",-2.96604967679225
"159",-0.419238262739934
"262",3.11737737774457
"51",-1.90134847398239
"5",-0.937790439190803
"363",-1.15946803685966
"338",-2.91397142589545
"355",-0.123406701432559
"269",-0.266506560533904
"278",-3.28366707003606
"179",-5.28352121962819
"6",2.16750327294325
"206",-2.53685054007732
"461",-5.10032632596135
"466",-2.97245582134068
"9490",-6.29856695468413
"9496",-3.06360513308932
"9504",-2.72035564462245
"9499",-0.172780752578111
"9308",-0.978947363341908
"9305",-3.20963925713026
"9302",-4.36335085536369
"9309",-1.10908636800636
